Bluffton,Freewalt, Jenia,2,05:59.4,Oberlin College Spring Opener,4/2/2022,1500 Meters,Run
Bluffton,Unger, Sammie,2,06:00.5,2022 HCAC Outdoor Track & Field Championships,4/29/2022,1500 Meters,Run
Bluffton,Unger, Sammie,1,06:05.8,Marv Frye Invitational 2022,4/9/2022,1500 Meters,Run
Bluffton,Unger, Sammie,1,06:13.1,2022 HCAC Outdoor Track & Field Championships,4/29/2022,1500 Meters,Run
Bluffton,Freewalt, Jenia,1,06:15.8,Oberlin College Spring Opener,4/2/2022,1500 Meters,Run
Bluffton,Unger, Sammie,2,06:25.8,2nd Annual Mike Becraft Invitational,4/22/2022,1500 Meters,Run
Bluffton,Billman, Miranda,1,06:28.1,2nd Annual Mike Becraft Invitational,4/22/2022,1500 Meters,Run
Bluffton,Matthews, Clara,2,06:36.9,2nd Annual Mike Becraft Invitational,4/22/2022,1500 Meters,Run
Earlham,Stirn, Elena,3,05:11.8,Indiana DIII Track and Field Championships,4/16/2022,1500 Meters,Run
Earlham,Schamel, Lily,3,05:22.2,2022 HCAC Outdoor Track & Field Championships,4/29/2022,1500 Meters,Run
Earlham,Stirn, Elena,1,05:28.1,2022 HCAC Outdoor Track & Field Championships,4/29/2022,1500 Meters,Run
Earlham,Schamel, Lily,3,05:31.5,Hanover Invitational 2022,3/26/2022,1500 Meters,Run
Earlham,Schamel, Lily,1,05:33.6,Indiana DIII Track and Field Championships,4/16/2022,1500 Meters,Run
Earlham,Bellingham, Shianna,1,05:46.7,Hanover Invitational 2022,3/26/2022,1500 Meters,Run
Earlham,Kyrk, Olivia,4,05:47.9,Hanover Invitational 2022,3/26/2022,1500 Meters,Run
Franklin,Makowski, Haley,3,05:03.8,2022 HCAC Outdoor Track & Field Championships,4/29/2022,1500 Meters,Run
Franklin,Wooten, Taylor,1,05:12.0,Indiana DIII Track and Field Championships,4/16/2022,1500 Meters,Run
Franklin,Gregory, Angelina,3,05:18.5,Huntsman Family Invite 2022,4/10/2022,1500 Meters,Run
Franklin,Anspaugh, Jill,2,05:22.3,Indiana DIII Track and Field Championships,4/16/2022,1500 Meters,Run
Franklin,Wooten, Taylor,2,05:23.4,Huntsman Family Invite 2022,4/10/2022,1500 Meters,Run
Franklin,Anspaugh, Jill,3,05:25.7,Hanover Invitational 2022,3/26/2022,1500 Meters,Run
Franklin,Bashor, Ella,2,05:36.7,Hanover Invitational 2022,3/26/2022,1500 Meters,Run
Franklin,Bashor, Ella,1,05:37.6,Huntsman Family Invite 2022,4/10/2022,1500 Meters,Run
Franklin,Rector, Emily,1,05:44.3,Hanover Invitational 2022,3/26/2022,1500 Meters,Run
Franklin,Rector, Emily,1,05:58.5,Huntsman Family Invite 2022,4/10/2022,1500 Meters,Run
Franklin,Wooten, Taylor,1,06:01.6,Hanover Invitational 2022,3/26/2022,1500 Meters,Run
Hanover,Medcalf, Brianna,4,05:00.3,Hanover Invitational 2022,3/26/2022,1500 Meters,Run
Hanover,Gurr, Lexi,4,05:05.1,Manchester Invitational,4/9/2022,1500 Meters,Run
Hanover,Gurr, Lexi,3,05:28.7,2022 HCAC Outdoor Track & Field Championships,4/29/2022,1500 Meters,Run
Hanover,Gurr, Lexi,3,05:35.4,Indiana DIII Track and Field Championships,4/16/2022,1500 Meters,Run
Hanover,Gurr, Lexi,3,05:35.9,Manchester Invitational,4/9/2022,1500 Meters,Run
Hanover,Gurr, Lexi,3,05:44.0,'22 Rose-Hulman Early Bird Invitational,3/19/2022,1500 Meters,Run
Hanover,Magallanes, Kaylie,3,05:44.6,Hanover Invitational 2022,3/26/2022,1500 Meters,Run
Hanover,Magallanes, Kaylie,1,05:53.2,Manchester Invitational,4/9/2022,1500 Meters,Run
Hanover,Burnett, Charlotte,2,06:03.9,Hanover Invitational 2022,3/26/2022,1500 Meters,Run
Hanover,Magallanes, Kaylie,2,06:07.1,Hanover Invitational 2022,3/26/2022,1500 Meters,Run
Hanover,Medcalf, Brianna,1,06:12.6,'22 Rose-Hulman Early Bird Invitational,3/19/2022,1500 Meters,Run
Manchester,Smith, Lauren,3,04:57.7,2022 HCAC Outdoor Track & Field Championships,4/29/2022,1500 Meters,Run
Manchester,Brubaker, Hannah,3,04:59.2,2022 HCAC Outdoor Track & Field Championships,4/29/2022,1500 Meters,Run
Manchester,Lohman, Elizabeth,3,04:59.3,2022 HCAC Outdoor Track & Field Championships,4/29/2022,1500 Meters,Run
Manchester,Smith, Lauren,3,05:01.9,Manchester Invitational,4/9/2022,1500 Meters,Run
Manchester,Brubaker, Hannah,3,05:04.5,Indiana DIII Track and Field Championships,4/16/2022,1500 Meters,Run
Manchester,Brubaker, Hannah,3,05:08.9,Manchester Invitational,4/9/2022,1500 Meters,Run
Manchester,Brubaker, Hannah,3,05:10.8,2nd Annual Mike Becraft Invitational,4/22/2022,1500 Meters,Run
Manchester,Smith, Lauren,3,05:17.8,Pioneer Invitational,3/18/2022,1500 Meters,Run
Manchester,Frost, Fiona,3,05:20.3,Pioneer Invitational,3/18/2022,1500 Meters,Run
Manchester,Hilliker, Madi,4,05:23.6,2nd Annual Mike Becraft Invitational,4/22/2022,1500 Meters,Run
Manchester,Chupp, Morgan,2,05:38.3,2nd Annual Mike Becraft Invitational,4/22/2022,1500 Meters,Run
Manchester,Hilliker, Madi,2,05:42.7,Manchester Invitational,4/9/2022,1500 Meters,Run
Manchester,Sluys, Sydney,2,05:45.2,Indiana DIII Track and Field Championships,4/16/2022,1500 Meters,Run
Manchester,Ferris, Chloe,2,05:46.9,2nd Annual Mike Becraft Invitational,4/22/2022,1500 Meters,Run
Manchester,Ferris, Chloe,1,05:49.8,2022 HCAC Outdoor Track & Field Championships,4/29/2022,1500 Meters,Run
Manchester,Brubaker, Hannah,1,06:05.4,Indiana DIII Track and Field Championships,4/16/2022,1500 Meters,Run
Mount St. Joseph,Hess, Kayla,2,05:14.2,2022 HCAC Outdoor Track & Field Championships,4/29/2022,1500 Meters,Run
Mount St. Joseph,Hess, Kayla,2,05:21.4,MSJ April Invitational,4/23/2022,1500 Meters,Run
Mount St. Joseph,Salmons, Emily,2,05:23.9,MSJ March Invitational,3/19/2022,1500 Meters,Run
